date,areaType,areaCode,areaName,newCasesByPublishDate,newDeaths28DaysByPublishDate
23/11/2020,utla,E06000051,Shropshire,49,0
22/11/2020,utla,E06000051,Shropshire,70,3
21/11/2020,utla,E06000051,Shropshire,97,0
20/11/2020,utla,E06000051,Shropshire,80,1
19/11/2020,utla,E06000051,Shropshire,96,2
18/11/2020,utla,E06000051,Shropshire,52,1
17/11/2020,utla,E06000051,Shropshire,63,3
09/06/2020,utla,E10000018,Leicestershire,4,0
08/06/2020,utla,E10000018,Leicestershire,2,0
07/06/2020,utla,E10000018,Leicestershire,4,0
06/06/2020,utla,E10000018,Leicestershire,3,0
05/06/2020,utla,E10000018,Leicestershire,2,0
14/01/2021,utla,E08000014,Sefton,426,11
04/06/2020,utla,E10000018,Leicestershire,9,0
13/01/2021,utla,E08000014,Sefton,270,5
03/06/2020,utla,E10000018,Leicestershire,4,0
02/06/2020,utla,E10000018,Leicestershire,11,0
01/06/2020,utla,E10000018,Leicestershire,6,0
31/05/2020,utla,E10000018,Leicestershire,7,0
12/01/2021,utla,E08000014,Sefton,437,2
11/01/2021,utla,E08000014,Sefton,403,1
10/01/2021,utla,E08000014,Sefton,413,1
04/08/2020,utla,E06000007,Warrington,0,0
09/01/2021,utla,E08000014,Sefton,551,3
03/08/2020,utla,E06000007,Warrington,1,0
02/08/2020,utla,E06000007,Warrington,1,0
01/08/2020,utla,E06000007,Warrington,0,0
31/07/2020,utla,E06000007,Warrington,1,0
08/01/2021,utla,E08000014,Sefton,523,3
16/11/2020,utla,E06000051,Shropshire,0,0
15/11/2020,utla,E06000051,Shropshire,82,0
14/11/2020,utla,E06000051,Shropshire,119,5
07/01/2021,utla,E08000014,Sefton,483,0
30/05/2020,utla,E10000018,Leicestershire,2,0
12/02/2021,utla,E09000008,Croydon,70,4
11/02/2021,utla,E09000008,Croydon,72,1
29/05/2020,utla,E10000018,Leicestershire,10,0
06/01/2021,utla,E08000014,Sefton,338,4
13/11/2020,utla,E06000051,Shropshire,120,3
12/11/2020,utla,E06000051,Shropshire,174,1
11/11/2020,utla,E06000051,Shropshire,124,2
10/11/2020,utla,E06000051,Shropshire,95,3
09/11/2020,utla,E06000051,Shropshire,99,1
30/07/2020,utla,E06000007,Warrington,0,0
29/07/2020,utla,E06000007,Warrington,0,0
08/11/2020,utla,E06000051,Shropshire,77,0
28/07/2020,utla,E06000007,Warrington,2,0
28/05/2020,utla,E10000018,Leicestershire,8,0
27/05/2020,utla,E10000018,Leicestershire,3,0
26/05/2020,utla,E10000018,Leicestershire,4,0
25/05/2020,utla,E10000018,Leicestershire,9,0
24/05/2020,utla,E10000018,Leicestershire,15,0
23/05/2020,utla,E10000018,Leicestershire,17,0
10/02/2021,utla,E09000008,Croydon,63,6
22/05/2020,utla,E10000018,Leicestershire,17,0
21/05/2020,utla,E10000018,Leicestershire,23,0
09/02/2021,utla,E09000008,Croydon,73,6
08/02/2021,utla,E09000008,Croydon,63,4
07/02/2021,utla,E09000008,Croydon,132,3
20/05/2020,utla,E10000018,Leicestershire,17,0
05/01/2021,utla,E08000014,Sefton,294,3
06/02/2021,utla,E09000008,Croydon,104,6
04/01/2021,utla,E08000014,Sefton,375,1
05/02/2021,utla,E09000008,Croydon,123,4
03/01/2021,utla,E08000014,Sefton,361,0
04/02/2021,utla,E09000008,Croydon,143,5
02/01/2021,utla,E08000014,Sefton,141,0
07/11/2020,utla,E06000051,Shropshire,129,0
06/11/2020,utla,E06000051,Shropshire,72,2
27/07/2020,utla,E06000007,Warrington,2,0
03/02/2021,utla,E09000008,Croydon,129,6
26/07/2020,utla,E06000007,Warrington,2,0
25/07/2020,utla,E06000007,Warrington,1,0
02/02/2021,utla,E09000008,Croydon,122,6
19/05/2020,utla,E10000018,Leicestershire,15,0
18/05/2020,utla,E10000018,Leicestershire,13,0
17/05/2020,utla,E10000018,Leicestershire,11,0
16/05/2020,utla,E10000018,Leicestershire,9,0
15/05/2020,utla,E10000018,Leicestershire,20,0
14/05/2020,utla,E10000018,Leicestershire,19,0
13/05/2020,utla,E10000018,Leicestershire,5,0
01/01/2021,utla,E08000014,Sefton,298,1
12/05/2020,utla,E10000018,Leicestershire,15,0
11/05/2020,utla,E10000018,Leicestershire,4,0
10/05/2020,utla,E10000018,Leicestershire,20,0
09/05/2020,utla,E10000018,Leicestershire,20,0
08/05/2020,utla,E10000018,Leicestershire,10,0
31/12/2020,utla,E08000014,Sefton,214,4
05/11/2020,utla,E06000051,Shropshire,117,1
07/05/2020,utla,E10000018,Leicestershire,11,0
04/11/2020,utla,E06000051,Shropshire,136,3
06/05/2020,utla,E10000018,Leicestershire,11,0
30/12/2020,utla,E08000014,Sefton,147,1
05/05/2020,utla,E10000018,Leicestershire,17,0
03/11/2020,utla,E06000051,Shropshire,55,2
04/05/2020,utla,E10000018,Leicestershire,19,0
03/05/2020,utla,E10000018,Leicestershire,2,0
02/11/2020,utla,E06000051,Shropshire,70,2
29/12/2020,utla,E08000014,Sefton,171,1
28/12/2020,utla,E08000014,Sefton,134,2
01/11/2020,utla,E06000051,Shropshire,119,1
24/07/2020,utla,E06000007,Warrington,1,0
23/07/2020,utla,E06000007,Warrington,1,0
22/07/2020,utla,E06000007,Warrington,1,0
21/07/2020,utla,E06000007,Warrington,1,0
20/07/2020,utla,E06000007,Warrington,2,0
19/07/2020,utla,E06000007,Warrington,1,0
02/05/2020,utla,E10000018,Leicestershire,19,0
31/10/2020,utla,E06000051,Shropshire,71,3
30/10/2020,utla,E06000051,Shropshire,94,1
01/02/2021,utla,E09000008,Croydon,129,5
29/10/2020,utla,E06000051,Shropshire,90,1
28/10/2020,utla,E06000051,Shropshire,87,1
31/01/2021,utla,E09000008,Croydon,137,6
30/01/2021,utla,E09000008,Croydon,145,11
27/10/2020,utla,E06000051,Shropshire,79,0
29/01/2021,utla,E09000008,Croydon,274,5
28/01/2021,utla,E09000008,Croydon,207,6
26/10/2020,utla,E06000051,Shropshire,55,1
27/01/2021,utla,E09000008,Croydon,147,12
18/07/2020,utla,E06000007,Warrington,1,0
26/01/2021,utla,E09000008,Croydon,167,8
25/01/2021,utla,E09000008,Croydon,130,8
24/01/2021,utla,E09000008,Croydon,305,8
23/01/2021,utla,E09000008,Croydon,267,13
25/10/2020,utla,E06000051,Shropshire,53,0
17/07/2020,utla,E06000007,Warrington,1,0
16/07/2020,utla,E06000007,Warrington,1,0
15/07/2020,utla,E06000007,Warrington,1,0
24/10/2020,utla,E06000051,Shropshire,60,0
01/05/2020,utla,E10000018,Leicestershire,21,0
23/10/2020,utla,E06000051,Shropshire,70,0
22/10/2020,utla,E06000051,Shropshire,30,0
30/04/2020,utla,E10000018,Leicestershire,22,0
26/12/2020,utla,E08000014,Sefton,41,0
29/04/2020,utla,E10000018,Leicestershire,10,0
28/04/2020,utla,E10000018,Leicestershire,16,0
27/04/2020,utla,E10000018,Leicestershire,22,0
26/04/2020,utla,E10000018,Leicestershire,15,0
25/04/2020,utla,E10000018,Leicestershire,19,0
22/01/2021,utla,E09000008,Croydon,428,9
21/01/2021,utla,E09000008,Croydon,447,11
20/01/2021,utla,E09000008,Croydon,222,12
21/10/2020,utla,E06000051,Shropshire,54,0
20/10/2020,utla,E06000051,Shropshire,38,0
19/10/2020,utla,E06000051,Shropshire,57,0
18/10/2020,utla,E06000051,Shropshire,44,0
24/04/2020,utla,E10000018,Leicestershire,26,0
23/04/2020,utla,E10000018,Leicestershire,19,0
22/04/2020,utla,E10000018,Leicestershire,26,0
21/04/2020,utla,E10000018,Leicestershire,24,0
20/04/2020,utla,E10000018,Leicestershire,29,0
19/01/2021,utla,E09000008,Croydon,331,7
19/04/2020,utla,E10000018,Leicestershire,43,0
18/01/2021,utla,E09000008,Croydon,348,2
18/04/2020,utla,E10000018,Leicestershire,26,0
17/04/2020,utla,E10000018,Leicestershire,28,0
14/07/2020,utla,E06000007,Warrington,4,0
13/07/2020,utla,E06000007,Warrington,0,0
12/07/2020,utla,E06000007,Warrington,5,0
25/12/2020,utla,E08000014,Sefton,71,1
11/07/2020,utla,E06000007,Warrington,2,0
24/12/2020,utla,E08000014,Sefton,80,0
17/10/2020,utla,E06000051,Shropshire,38,1
10/07/2020,utla,E06000007,Warrington,0,0
16/10/2020,utla,E06000051,Shropshire,29,1
15/10/2020,utla,E06000051,Shropshire,38,0
09/07/2020,utla,E06000007,Warrington,1,0
08/07/2020,utla,E06000007,Warrington,0,0
07/07/2020,utla,E06000007,Warrington,3,0
06/07/2020,utla,E06000007,Warrington,0,0
23/12/2020,utla,E08000014,Sefton,92,1
22/12/2020,utla,E08000014,Sefton,65,2
16/04/2020,utla,E10000018,Leicestershire,0,0
21/12/2020,utla,E08000014,Sefton,68,0
15/04/2020,utla,E10000018,Leicestershire,0,0
14/04/2020,utla,E10000018,Leicestershire,0,0
20/12/2020,utla,E08000014,Sefton,46,0
13/04/2020,utla,E10000018,Leicestershire,0,0
05/07/2020,utla,E06000007,Warrington,0,0
14/10/2020,utla,E06000051,Shropshire,47,1
17/01/2021,utla,E09000008,Croydon,546,8
13/10/2020,utla,E06000051,Shropshire,40,0
16/01/2021,utla,E09000008,Croydon,444,12
12/10/2020,utla,E06000051,Shropshire,44,0
04/07/2020,utla,E06000007,Warrington,4,0
11/10/2020,utla,E06000051,Shropshire,36,2
10/10/2020,utla,E06000051,Shropshire,49,0
03/07/2020,utla,E06000007,Warrington,3,0
09/10/2020,utla,E06000051,Shropshire,38,0
02/07/2020,utla,E06000007,Warrington,0,0
01/07/2020,utla,E06000007,Warrington,501,0
12/04/2020,utla,E10000018,Leicestershire,0,0
30/06/2020,utla,E06000007,Warrington,3,0
29/06/2020,utla,E06000007,Warrington,0,0
28/06/2020,utla,E06000007,Warrington,1,0
27/06/2020,utla,E06000007,Warrington,1,0
26/06/2020,utla,E06000007,Warrington,2,0
25/06/2020,utla,E06000007,Warrington,0,0
24/06/2020,utla,E06000007,Warrington,0,0
08/10/2020,utla,E06000051,Shropshire,38,4
23/06/2020,utla,E06000007,Warrington,2,0
22/06/2020,utla,E06000007,Warrington,1,0
07/10/2020,utla,E06000051,Shropshire,20,1
11/04/2020,utla,E10000018,Leicestershire,0,0
10/04/2020,utla,E10000018,Leicestershire,0,0
09/04/2020,utla,E10000018,Leicestershire,0,0
08/04/2020,utla,E10000018,Leicestershire,0,0
07/04/2020,utla,E10000018,Leicestershire,0,0
06/04/2020,utla,E10000018,Leicestershire,0,0
05/04/2020,utla,E10000018,Leicestershire,0,0
19/12/2020,utla,E08000014,Sefton,62,1
04/04/2020,utla,E10000018,Leicestershire,0,0
03/04/2020,utla,E10000018,Leicestershire,0,0
02/04/2020,utla,E10000018,Leicestershire,0,0
01/04/2020,utla,E10000018,Leicestershire,0,0
21/06/2020,utla,E06000007,Warrington,0,0
20/06/2020,utla,E06000007,Warrington,1,0
15/01/2021,utla,E09000008,Croydon,465,11
06/10/2020,utla,E06000051,Shropshire,28,0
14/01/2021,utla,E09000008,Croydon,521,6
05/10/2020,utla,E06000051,Shropshire,28,0
04/10/2020,utla,E06000051,Shropshire,57,1
18/12/2020,utla,E08000014,Sefton,27,1
31/03/2020,utla,E10000018,Leicestershire,0,0
03/10/2020,utla,E06000051,Shropshire,47,0
13/01/2021,utla,E09000008,Croydon,517,7
02/10/2020,utla,E06000051,Shropshire,13,0
01/10/2020,utla,E06000051,Shropshire,18,1
12/02/2021,utla,W06000023,Powys,41,
11/02/2021,utla,W06000023,Powys,37,
10/02/2021,utla,W06000023,Powys,8,
30/03/2020,utla,E10000018,Leicestershire,0,0
30/09/2020,utla,E06000051,Shropshire,31,1
29/09/2020,utla,E06000051,Shropshire,15,1
28/09/2020,utla,E06000051,Shropshire,8,0
27/09/2020,utla,E06000051,Shropshire,29,0
26/09/2020,utla,E06000051,Shropshire,12,0
17/12/2020,utla,E08000014,Sefton,42,2
16/12/2020,utla,E08000014,Sefton,65,2
29/03/2020,utla,E10000018,Leicestershire,0,0
28/03/2020,utla,E10000018,Leicestershire,0,0
27/03/2020,utla,E10000018,Leicestershire,0,0
19/06/2020,utla,E06000007,Warrington,2,0
18/06/2020,utla,E06000007,Warrington,0,0
26/03/2020,utla,E10000018,Leicestershire,0,0
09/02/2021,utla,W06000023,Powys,21,
12/01/2021,utla,E09000008,Croydon,385,8
25/03/2020,utla,E10000018,Leicestershire,0,0
08/02/2021,utla,W06000023,Powys,22,
24/03/2020,utla,E10000018,Leicestershire,0,0
07/02/2021,utla,W06000023,Powys,17,
23/03/2020,utla,E10000018,Leicestershire,0,0
22/03/2020,utla,E10000018,Leicestershire,0,0
21/03/2020,utla,E10000018,Leicestershire,0,0
20/03/2020,utla,E10000018,Leicestershire,0,0
15/12/2020,utla,E08000014,Sefton,19,0
19/03/2020,utla,E10000018,Leicestershire,0,0
18/03/2020,utla,E10000018,Leicestershire,0,0
17/03/2020,utla,E10000018,Leicestershire,0,0
16/03/2020,utla,E10000018,Leicestershire,0,0
15/03/2020,utla,E10000018,Leicestershire,0,0
14/03/2020,utla,E10000018,Leicestershire,0,0
13/03/2020,utla,E10000018,Leicestershire,0,0
12/03/2020,utla,E10000018,Leicestershire,0,0
11/03/2020,utla,E10000018,Leicestershire,0,0
10/03/2020,utla,E10000018,Leicestershire,0,0
06/02/2021,utla,W06000023,Powys,27,
09/03/2020,utla,E10000018,Leicestershire,0,0
05/02/2021,utla,W06000023,Powys,12,
11/01/2021,utla,E09000008,Croydon,570,8
04/02/2021,utla,W06000023,Powys,24,
03/02/2021,utla,W06000023,Powys,9,
10/01/2021,utla,E09000008,Croydon,652,9
02/02/2021,utla,W06000023,Powys,16,
01/02/2021,utla,W06000023,Powys,18,
31/01/2021,utla,W06000023,Powys,13,
30/01/2021,utla,W06000023,Powys,32,
25/09/2020,utla,E06000051,Shropshire,12,0
29/01/2021,utla,W06000023,Powys,22,
28/01/2021,utla,W06000023,Powys,18,
27/01/2021,utla,W06000023,Powys,6,
09/01/2021,utla,E09000008,Croydon,641,8
26/01/2021,utla,W06000023,Powys,24,
24/09/2020,utla,E06000051,Shropshire,17,0
25/01/2021,utla,W06000023,Powys,30,
24/01/2021,utla,W06000023,Powys,22,
08/03/2020,utla,E10000018,Leicestershire,0,0
23/09/2020,utla,E06000051,Shropshire,14,0
22/09/2020,utla,E06000051,Shropshire,10,0
21/09/2020,utla,E06000051,Shropshire,20,0
14/12/2020,utla,E08000014,Sefton,30,1
20/09/2020,utla,E06000051,Shropshire,8,1
13/12/2020,utla,E08000014,Sefton,32,0
19/09/2020,utla,E06000051,Shropshire,8,0
18/09/2020,utla,E06000051,Shropshire,7,0
17/09/2020,utla,E06000051,Shropshire,4,0
08/01/2021,utla,E09000008,Croydon,837,12
17/06/2020,utla,E06000007,Warrington,0,0
16/09/2020,utla,E06000051,Shropshire,3,0
07/01/2021,utla,E09000008,Croydon,567,5
23/01/2021,utla,W06000023,Powys,35,
15/09/2020,utla,E06000051,Shropshire,6,1
22/01/2021,utla,W06000023,Powys,17,
14/09/2020,utla,E06000051,Shropshire,9,0
21/01/2021,utla,W06000023,Powys,48,
06/01/2021,utla,E09000008,Croydon,693,8
20/01/2021,utla,W06000023,Powys,33,
13/09/2020,utla,E06000051,Shropshire,5,0
19/01/2021,utla,W06000023,Powys,23,
12/12/2020,utla,E08000014,Sefton,22,1
12/09/2020,utla,E06000051,Shropshire,8,0
11/12/2020,utla,E08000014,Sefton,25,3
11/09/2020,utla,E06000051,Shropshire,11,0
10/12/2020,utla,E08000014,Sefton,34,1
10/09/2020,utla,E06000051,Shropshire,4,0
16/06/2020,utla,E06000007,Warrington,1,0
09/09/2020,utla,E06000051,Shropshire,5,0
08/09/2020,utla,E06000051,Shropshire,2,0
07/09/2020,utla,E06000051,Shropshire,6,0
07/03/2020,utla,E10000018,Leicestershire,0,0
06/03/2020,utla,E10000018,Leicestershire,0,0
05/03/2020,utla,E10000018,Leicestershire,0,0
09/12/2020,utla,E08000014,Sefton,45,4
15/06/2020,utla,E06000007,Warrington,4,0
08/12/2020,utla,E08000014,Sefton,21,3
14/06/2020,utla,E06000007,Warrington,1,0
07/12/2020,utla,E08000014,Sefton,17,0
13/06/2020,utla,E06000007,Warrington,5,0
06/12/2020,utla,E08000014,Sefton,25,1
05/12/2020,utla,E08000014,Sefton,22,1
18/01/2021,utla,W06000023,Powys,35,
04/12/2020,utla,E08000014,Sefton,38,4
05/01/2021,utla,E09000008,Croydon,605,10
04/01/2021,utla,E09000008,Croydon,575,3
04/03/2020,utla,E10000018,Leicestershire,0,0
03/03/2020,utla,E10000018,Leicestershire,0,0
02/03/2020,utla,E10000018,Leicestershire,0,0
03/01/2021,utla,E09000008,Croydon,605,2
03/12/2020,utla,E08000014,Sefton,16,2
12/06/2020,utla,E06000007,Warrington,1,0
02/12/2020,utla,E08000014,Sefton,46,6
01/03/2020,utla,E10000018,Leicestershire,0,0
06/09/2020,utla,E06000051,Shropshire,5,0
29/02/2020,utla,E10000018,Leicestershire,0,0
17/01/2021,utla,W06000023,Powys,22,
11/06/2020,utla,E06000007,Warrington,1,0
10/06/2020,utla,E06000007,Warrington,2,0
09/06/2020,utla,E06000007,Warrington,3,0
02/01/2021,utla,E09000008,Croydon,628,2
08/06/2020,utla,E06000007,Warrington,3,0
07/06/2020,utla,E06000007,Warrington,0,0
01/01/2021,utla,E09000008,Croydon,687,4
31/12/2020,utla,E09000008,Croydon,483,7
05/09/2020,utla,E06000051,Shropshire,6,0
01/12/2020,utla,E08000014,Sefton,39,5
16/01/2021,utla,W06000023,Powys,60,
15/01/2021,utla,W06000023,Powys,50,
14/01/2021,utla,W06000023,Powys,42,
13/01/2021,utla,W06000023,Powys,18,
12/01/2021,utla,W06000023,Powys,30,
11/01/2021,utla,W06000023,Powys,69,
30/12/2020,utla,E09000008,Croydon,574,5
29/12/2020,utla,E09000008,Croydon,545,4
28/12/2020,utla,E09000008,Croydon,530,1
27/12/2020,utla,E09000008,Croydon,473,4
26/12/2020,utla,E09000008,Croydon,521,4
25/12/2020,utla,E09000008,Croydon,489,3
04/09/2020,utla,E06000051,Shropshire,3,0
06/06/2020,utla,E06000007,Warrington,1,0
03/09/2020,utla,E06000051,Shropshire,6,0
02/09/2020,utla,E06000051,Shropshire,2,0
01/09/2020,utla,E06000051,Shropshire,5,0
31/08/2020,utla,E06000051,Shropshire,6,0
10/01/2021,utla,W06000023,Powys,17,
30/08/2020,utla,E06000051,Shropshire,7,0
29/08/2020,utla,E06000051,Shropshire,2,0
28/08/2020,utla,E06000051,Shropshire,2,0
27/08/2020,utla,E06000051,Shropshire,4,1
26/08/2020,utla,E06000051,Shropshire,3,0
25/08/2020,utla,E06000051,Shropshire,3,0
24/08/2020,utla,E06000051,Shropshire,3,0
23/08/2020,utla,E06000051,Shropshire,2,0
22/08/2020,utla,E06000051,Shropshire,2,0
21/08/2020,utla,E06000051,Shropshire,6,0
09/01/2021,utla,W06000023,Powys,58,
20/08/2020,utla,E06000051,Shropshire,4,1
19/08/2020,utla,E06000051,Shropshire,4,1
18/08/2020,utla,E06000051,Shropshire,1,0
05/06/2020,utla,E06000007,Warrington,4,0
17/08/2020,utla,E06000051,Shropshire,1,0
04/06/2020,utla,E06000007,Warrington,0,0
16/08/2020,utla,E06000051,Shropshire,2,0
15/08/2020,utla,E06000051,Shropshire,5,0
14/08/2020,utla,E06000051,Shropshire,6,0
13/08/2020,utla,E06000051,Shropshire,0,0
12/08/2020,utla,E06000051,Shropshire,5,0
03/06/2020,utla,E06000007,Warrington,4,0
11/08/2020,utla,E06000051,Shropshire,1,0
10/08/2020,utla,E06000051,Shropshire,1,0
02/06/2020,utla,E06000007,Warrington,0,0
09/08/2020,utla,E06000051,Shropshire,1,0
08/08/2020,utla,E06000051,Shropshire,1,0
01/06/2020,utla,E06000007,Warrington,2,0
07/08/2020,utla,E06000051,Shropshire,0,0
31/05/2020,utla,E06000007,Warrington,5,0
24/12/2020,utla,E09000008,Croydon,362,1
06/08/2020,utla,E06000051,Shropshire,0,0
05/08/2020,utla,E06000051,Shropshire,0,0
04/08/2020,utla,E06000051,Shropshire,0,0
08/01/2021,utla,W06000023,Powys,43,
07/01/2021,utla,W06000023,Powys,37,
29/11/2020,utla,E08000014,Sefton,30,0
28/11/2020,utla,E08000014,Sefton,36,1
28/02/2020,utla,E10000018,Leicestershire,0,0
30/05/2020,utla,E06000007,Warrington,3,0
29/05/2020,utla,E06000007,Warrington,0,0
06/01/2021,utla,W06000023,Powys,39,
27/11/2020,utla,E08000014,Sefton,45,5
26/11/2020,utla,E08000014,Sefton,53,1
25/11/2020,utla,E08000014,Sefton,61,2
28/05/2020,utla,E06000007,Warrington,1,0
24/11/2020,utla,E08000014,Sefton,33,2
27/05/2020,utla,E06000007,Warrington,1,0
26/05/2020,utla,E06000007,Warrington,4,0
23/11/2020,utla,E08000014,Sefton,48,1
22/11/2020,utla,E08000014,Sefton,51,1
23/12/2020,utla,E09000008,Croydon,371,3
21/11/2020,utla,E08000014,Sefton,54,5
25/05/2020,utla,E06000007,Warrington,7,0
24/05/2020,utla,E06000007,Warrington,3,0
23/05/2020,utla,E06000007,Warrington,3,0
22/05/2020,utla,E06000007,Warrington,7,0
21/05/2020,utla,E06000007,Warrington,6,0
20/05/2020,utla,E06000007,Warrington,0,0
19/05/2020,utla,E06000007,Warrington,10,0
22/12/2020,utla,E09000008,Croydon,376,4
20/11/2020,utla,E08000014,Sefton,57,5
19/11/2020,utla,E08000014,Sefton,66,2
05/01/2021,utla,W06000023,Powys,42,
18/11/2020,utla,E08000014,Sefton,77,3
04/01/2021,utla,W06000023,Powys,47,
03/01/2021,utla,W06000023,Powys,99,
17/11/2020,utla,E08000014,Sefton,66,5
16/11/2020,utla,E08000014,Sefton,37,4
02/01/2021,utla,W06000023,Powys,36,
03/08/2020,utla,E06000051,Shropshire,8,0
01/01/2021,utla,W06000023,Powys,0,
31/12/2020,utla,W06000023,Powys,17,
30/12/2020,utla,W06000023,Powys,44,
29/12/2020,utla,W06000023,Powys,29,
15/11/2020,utla,E08000014,Sefton,107,3
14/11/2020,utla,E08000014,Sefton,128,4
18/05/2020,utla,E06000007,Warrington,4,0
17/05/2020,utla,E06000007,Warrington,6,0
16/05/2020,utla,E06000007,Warrington,9,0
27/02/2020,utla,E10000018,Leicestershire,0,0
26/02/2020,utla,E10000018,Leicestershire,0,0
02/08/2020,utla,E06000051,Shropshire,0,0
01/08/2020,utla,E06000051,Shropshire,3,0
31/07/2020,utla,E06000051,Shropshire,2,0
30/07/2020,utla,E06000051,Shropshire,3,0
25/02/2020,utla,E10000018,Leicestershire,0,0
28/12/2020,utla,W06000023,Powys,39,
29/07/2020,utla,E06000051,Shropshire,1,0
27/12/2020,utla,W06000023,Powys,55,
24/02/2020,utla,E10000018,Leicestershire,0,0
28/07/2020,utla,E06000051,Shropshire,1,0
26/12/2020,utla,W06000023,Powys,17,
13/11/2020,utla,E08000014,Sefton,137,1
12/11/2020,utla,E08000014,Sefton,118,11
23/02/2020,utla,E10000018,Leicestershire,0,0
22/02/2020,utla,E10000018,Leicestershire,0,0
11/11/2020,utla,E08000014,Sefton,103,8
10/11/2020,utla,E08000014,Sefton,118,7
09/11/2020,utla,E08000014,Sefton,89,0
08/11/2020,utla,E08000014,Sefton,123,2
15/05/2020,utla,E06000007,Warrington,10,0
21/12/2020,utla,E09000008,Croydon,335,1
27/07/2020,utla,E06000051,Shropshire,2,0
26/07/2020,utla,E06000051,Shropshire,0,0
