AcadYear,StuNo,Active,Activedate,CreatedDate
19,1607383,Y,28/08/2019,21/08/2019
19,1705463,Y,28/08/2019,23/08/2019
19,1802915,Y,28/08/2019,27/08/2019
19,1803246,Y,28/08/2019,22/08/2019
19,1900035,Y,28/08/2019,22/08/2019
19,1900161,Y,28/08/2019,22/08/2019
19,1900283,Y,28/08/2019,23/08/2019
19,1900365,Y,28/08/2019,22/08/2019
19,1900452,Y,28/08/2019,27/08/2019
19,1900671,Y,28/08/2019,22/08/2019
19,1900681,Y,28/08/2019,27/08/2019
19,1900689,Y,28/08/2019,23/08/2019
19,1900704,Y,28/08/2019,27/08/2019
19,1900753,Y,28/08/2019,27/08/2019
19,1900860,Y,28/08/2019,27/08/2019
19,1900906,Y,28/08/2019,27/08/2019
19,1900939,Y,28/08/2019,27/08/2019
19,1901077,Y,28/08/2019,27/08/2019
19,1901154,Y,28/08/2019,27/08/2019
19,1901179,Y,28/08/2019,22/08/2019
19,1901287,Y,28/08/2019,27/08/2019
19,1901294,Y,28/08/2019,22/08/2019
19,1901345,Y,28/08/2019,27/08/2019
19,1901349,Y,28/08/2019,22/08/2019
19,1901433,Y,28/08/2019,27/08/2019
19,1901474,Y,28/08/2019,27/08/2019
19,1901495,Y,28/08/2019,23/08/2019
19,1901608,Y,28/08/2019,27/08/2019
19,1901736,Y,28/08/2019,27/08/2019
19,1901764,Y,28/08/2019,22/08/2019
19,1901792,Y,28/08/2019,23/08/2019
19,1902007,Y,28/08/2019,22/08/2019
19,1902154,Y,28/08/2019,23/08/2019
19,1902186,Y,28/08/2019,27/08/2019
19,1902403,Y,28/08/2019,23/08/2019
19,1902415,Y,28/08/2019,22/08/2019
19,1902419,Y,28/08/2019,27/08/2019
19,1902427,Y,28/08/2019,27/08/2019
19,1902544,Y,28/08/2019,27/08/2019
19,1902558,Y,28/08/2019,23/08/2019
19,1902583,Y,28/08/2019,22/08/2019
19,1902617,Y,28/08/2019,27/08/2019
19,1902621,Y,28/08/2019,27/08/2019
19,1902791,Y,28/08/2019,27/08/2019
19,1902828,Y,28/08/2019,27/08/2019
19,1903145,Y,28/08/2019,22/08/2019
19,1903216,Y,28/08/2019,23/08/2019
19,1903265,Y,28/08/2019,23/08/2019
19,1903370,Y,28/08/2019,27/08/2019
19,1903409,Y,28/08/2019,23/08/2019
19,1903445,Y,28/08/2019,27/08/2019
19,1903488,Y,28/08/2019,27/08/2019
19,1903528,Y,28/08/2019,23/08/2019
19,1903718,Y,28/08/2019,22/08/2019
19,1903856,Y,28/08/2019,27/08/2019
19,1904098,Y,28/08/2019,28/08/2019
19,1904368,Y,28/08/2019,23/08/2019
19,1904439,Y,28/08/2019,22/08/2019
19,1904660,Y,28/08/2019,22/08/2019
19,1904710,Y,28/08/2019,27/08/2019
19,1904711,Y,28/08/2019,27/08/2019
19,1904902,Y,28/08/2019,27/08/2019
19,1904982,Y,28/08/2019,27/08/2019
19,1904985,Y,28/08/2019,28/08/2019
19,1904986,Y,28/08/2019,27/08/2019
19,1905062,Y,28/08/2019,27/08/2019
19,1905093,Y,28/08/2019,27/08/2019
19,1905167,Y,28/08/2019,23/08/2019
19,1905213,Y,28/08/2019,22/08/2019
19,1905310,Y,28/08/2019,22/08/2019
19,1905411,Y,28/08/2019,27/08/2019
19,1905455,Y,28/08/2019,23/08/2019
19,1905507,Y,28/08/2019,22/08/2019
19,1905826,Y,28/08/2019,22/08/2019
19,1906180,Y,28/08/2019,27/08/2019
19,1906186,Y,28/08/2019,22/08/2019
19,1906189,Y,28/08/2019,27/08/2019
19,1906201,Y,28/08/2019,20/08/2019
19,1906201,Y,28/08/2019,20/08/2019
19,1906202,Y,28/08/2019,22/08/2019
19,1906247,Y,28/08/2019,28/08/2019
19,1906264,Y,28/08/2019,23/08/2019
19,1906267,Y,28/08/2019,23/08/2019
19,1906313,Y,28/08/2019,20/08/2019
19,1906313,Y,28/08/2019,20/08/2019
19,1405352,Y,29/08/2019,29/08/2019
19,1706069,Y,29/08/2019,22/08/2019
19,1801363,Y,29/08/2019,27/08/2019
19,1802269,Y,29/08/2019,27/08/2019
19,1802826,Y,29/08/2019,27/08/2019
19,1803079,Y,29/08/2019,22/08/2019
19,1803494,Y,29/08/2019,22/08/2019
19,1804643,Y,29/08/2019,23/08/2019
19,1805650,Y,29/08/2019,23/08/2019
19,1900067,Y,29/08/2019,27/08/2019
19,1900118,Y,29/08/2019,29/08/2019
19,1900139,Y,29/08/2019,22/08/2019
19,1900230,Y,29/08/2019,27/08/2019
19,1900489,Y,29/08/2019,22/08/2019
19,1900576,Y,29/08/2019,27/08/2019
19,1900583,Y,29/08/2019,27/08/2019
19,1900612,Y,29/08/2019,27/08/2019
19,1900827,Y,29/08/2019,22/08/2019
19,1900873,Y,29/08/2019,27/08/2019
19,1900983,Y,29/08/2019,28/08/2019
19,1901024,Y,29/08/2019,22/08/2019
19,1901078,Y,29/08/2019,23/08/2019
19,1901150,Y,29/08/2019,22/08/2019
19,1901205,Y,29/08/2019,23/08/2019
19,1901409,Y,29/08/2019,23/08/2019
19,1901539,Y,29/08/2019,27/08/2019
19,1901595,Y,29/08/2019,23/08/2019
19,1901716,Y,29/08/2019,22/08/2019
19,1901918,Y,29/08/2019,23/08/2019
19,1902043,Y,29/08/2019,23/08/2019
19,1902111,Y,29/08/2019,27/08/2019
19,1902194,Y,29/08/2019,27/08/2019
19,1902391,Y,29/08/2019,27/08/2019
19,1902431,Y,29/08/2019,27/08/2019
19,1902561,Y,29/08/2019,27/08/2019
19,1902670,Y,29/08/2019,22/08/2019
19,1902759,Y,29/08/2019,27/08/2019
19,1902817,Y,29/08/2019,27/08/2019
19,1902940,Y,29/08/2019,27/08/2019
19,1902955,Y,29/08/2019,23/08/2019
19,1902957,Y,29/08/2019,22/08/2019
19,1903058,Y,29/08/2019,22/08/2019
19,1903103,Y,29/08/2019,27/08/2019
19,1903104,Y,29/08/2019,22/08/2019
19,1903144,Y,29/08/2019,28/08/2019
19,1903195,Y,29/08/2019,27/08/2019
19,1903215,Y,29/08/2019,22/08/2019
19,1903597,Y,29/08/2019,27/08/2019
19,1903623,Y,29/08/2019,27/08/2019
19,1903654,Y,29/08/2019,27/08/2019
19,1903785,Y,29/08/2019,27/08/2019
19,1903848,Y,29/08/2019,22/08/2019
19,1903853,Y,29/08/2019,22/08/2019
19,1903908,Y,29/08/2019,23/08/2019
19,1904013,Y,29/08/2019,23/08/2019
19,1904494,Y,29/08/2019,23/08/2019
19,1904625,Y,29/08/2019,23/08/2019
19,1904768,Y,29/08/2019,27/08/2019
19,1904816,Y,29/08/2019,23/08/2019
19,1904838,Y,29/08/2019,27/08/2019
19,1904969,Y,29/08/2019,23/08/2019
19,1904975,Y,29/08/2019,23/08/2019
19,1905384,Y,29/08/2019,27/08/2019
19,1905451,Y,29/08/2019,27/08/2019
19,1905520,Y,29/08/2019,29/08/2019
19,1905733,Y,29/08/2019,22/08/2019
19,1905738,Y,29/08/2019,29/08/2019
19,1905859,Y,29/08/2019,22/08/2019
19,1905969,Y,29/08/2019,28/08/2019
19,1906279,Y,29/08/2019,22/08/2019
19,305685,Y,30/08/2019,29/08/2019
19,1607883,Y,30/08/2019,30/08/2019
19,1802361,Y,30/08/2019,23/08/2019
19,1804621,Y,30/08/2019,27/08/2019
19,1900351,Y,30/08/2019,27/08/2019
19,1900426,Y,30/08/2019,22/08/2019
19,1900448,Y,30/08/2019,22/08/2019
19,1900620,Y,30/08/2019,27/08/2019
19,1900722,Y,30/08/2019,30/08/2019
19,1900893,Y,30/08/2019,28/08/2019
19,1900907,Y,30/08/2019,27/08/2019
19,1900987,Y,30/08/2019,27/08/2019
19,1901017,Y,30/08/2019,27/08/2019
19,1901377,Y,30/08/2019,27/08/2019
19,1901550,Y,30/08/2019,23/08/2019
19,1901594,Y,30/08/2019,22/08/2019
19,1901942,Y,30/08/2019,22/08/2019
19,1902180,Y,30/08/2019,27/08/2019
19,1902247,Y,30/08/2019,30/08/2019
19,1902315,Y,30/08/2019,27/08/2019
19,1902339,Y,30/08/2019,29/08/2019
19,1902517,Y,30/08/2019,22/08/2019
19,1902570,Y,30/08/2019,22/08/2019
19,1902611,Y,30/08/2019,22/08/2019
19,1902664,Y,30/08/2019,27/08/2019
19,1902758,Y,30/08/2019,27/08/2019
19,1902846,Y,30/08/2019,27/08/2019
19,1903237,Y,30/08/2019,27/08/2019
19,1903362,Y,30/08/2019,22/08/2019
19,1903443,Y,30/08/2019,27/08/2019
19,1903522,Y,30/08/2019,23/08/2019
19,1903663,Y,30/08/2019,27/08/2019
19,1903697,Y,30/08/2019,22/08/2019
19,1903710,Y,30/08/2019,22/08/2019
19,1903793,Y,30/08/2019,30/08/2019
19,1903827,Y,30/08/2019,23/08/2019
19,1903843,Y,30/08/2019,27/08/2019
19,1904200,Y,30/08/2019,27/08/2019
19,1904300,Y,30/08/2019,23/08/2019
19,1904463,Y,30/08/2019,23/08/2019
19,1904534,Y,30/08/2019,22/08/2019
19,1905121,Y,30/08/2019,30/08/2019
19,1905127,Y,30/08/2019,29/08/2019
19,1905383,Y,30/08/2019,23/08/2019
19,1905404,Y,30/08/2019,21/08/2019
19,1905474,Y,30/08/2019,29/08/2019
19,1905546,Y,30/08/2019,22/08/2019
19,1905566,Y,30/08/2019,29/08/2019
19,1905604,Y,30/08/2019,30/08/2019
19,1905608,Y,30/08/2019,22/08/2019
19,1905740,Y,30/08/2019,29/08/2019
19,1906152,Y,30/08/2019,22/08/2019
19,1906172,Y,30/08/2019,28/08/2019
19,1906423,Y,30/08/2019,28/08/2019
19,1600033,Y,31/08/2019,29/08/2019
19,1600559,Y,31/08/2019,22/08/2019
19,1802175,Y,31/08/2019,22/08/2019
19,1804275,Y,31/08/2019,27/08/2019
19,1804577,Y,31/08/2019,23/08/2019
19,1804968,Y,31/08/2019,23/08/2019
19,1807124,Y,31/08/2019,22/08/2019
19,1900975,Y,31/08/2019,27/08/2019
19,1901559,Y,31/08/2019,22/08/2019
19,1901732,Y,31/08/2019,23/08/2019
19,1901768,Y,31/08/2019,22/08/2019
19,1902246,Y,31/08/2019,23/08/2019
19,1902407,Y,31/08/2019,27/08/2019
19,1902856,Y,31/08/2019,22/08/2019
19,1902862,Y,31/08/2019,27/08/2019
19,1902933,Y,31/08/2019,30/08/2019
19,1902997,Y,31/08/2019,27/08/2019
19,1903238,Y,31/08/2019,22/08/2019
19,1903250,Y,31/08/2019,30/08/2019
19,1903315,Y,31/08/2019,22/08/2019
19,1903542,Y,31/08/2019,22/08/2019
19,1903641,Y,31/08/2019,22/08/2019
19,1903660,Y,31/08/2019,22/08/2019
19,1903844,Y,31/08/2019,27/08/2019
19,1903864,Y,31/08/2019,27/08/2019
19,1903883,Y,31/08/2019,23/08/2019
19,1903977,Y,31/08/2019,22/08/2019
19,1904102,Y,31/08/2019,30/08/2019
19,1904464,Y,31/08/2019,27/08/2019
19,1904510,Y,31/08/2019,22/08/2019
19,1904540,Y,31/08/2019,28/08/2019
19,1904875,Y,31/08/2019,22/08/2019
19,1905471,Y,31/08/2019,29/08/2019
19,1905472,Y,31/08/2019,29/08/2019
19,1905475,Y,31/08/2019,29/08/2019
19,1905477,Y,31/08/2019,29/08/2019
19,1905565,Y,31/08/2019,29/08/2019
19,1905809,Y,31/08/2019,29/08/2019
19,1905846,Y,31/08/2019,28/08/2019
19,1905978,Y,31/08/2019,23/08/2019
19,1905986,Y,31/08/2019,30/08/2019
19,1905993,Y,31/08/2019,22/08/2019
19,1906038,Y,31/08/2019,30/08/2019
19,1906397,Y,31/08/2019,30/08/2019
19,1800884,Y,01/09/2019,22/08/2019
19,1802200,Y,01/09/2019,27/08/2019
19,1802266,Y,01/09/2019,27/08/2019
19,1802891,Y,01/09/2019,22/08/2019
19,1805126,Y,01/09/2019,22/08/2019
19,1900111,Y,01/09/2019,23/08/2019
19,1900213,Y,01/09/2019,27/08/2019
19,1900215,Y,01/09/2019,30/08/2019
19,1901047,Y,01/09/2019,22/08/2019
19,1901160,Y,01/09/2019,22/08/2019
19,1901324,Y,01/09/2019,23/08/2019
19,1901359,Y,01/09/2019,27/08/2019
19,1901560,Y,01/09/2019,27/08/2019
19,1901998,Y,01/09/2019,27/08/2019
19,1902055,Y,01/09/2019,23/08/2019
19,1902270,Y,01/09/2019,27/08/2019
19,1902312,Y,01/09/2019,27/08/2019
19,1902350,Y,01/09/2019,27/08/2019
19,1902779,Y,01/09/2019,27/08/2019
19,1902847,Y,01/09/2019,22/08/2019
19,1903309,Y,01/09/2019,27/08/2019
19,1903326,Y,01/09/2019,22/08/2019
19,1903403,Y,01/09/2019,27/08/2019
19,1903548,Y,01/09/2019,22/08/2019
19,1903745,Y,01/09/2019,27/08/2019
19,1904325,Y,01/09/2019,27/08/2019
19,1904465,Y,01/09/2019,27/08/2019
19,1904748,Y,01/09/2019,23/08/2019
19,1904910,Y,01/09/2019,22/08/2019
19,1905193,Y,01/09/2019,27/08/2019
19,1905233,Y,01/09/2019,27/08/2019
19,1905431,Y,01/09/2019,21/08/2019
19,1905530,Y,01/09/2019,22/08/2019
19,1905590,Y,01/09/2019,29/08/2019
19,1905686,Y,01/09/2019,22/08/2019
19,1905756,Y,01/09/2019,30/08/2019
19,1905764,Y,01/09/2019,22/08/2019
19,1906101,Y,01/09/2019,30/08/2019
19,1303269,Y,02/09/2019,29/08/2019
19,1800205,Y,02/09/2019,30/08/2019
19,1800482,Y,02/09/2019,23/08/2019
19,1802566,Y,02/09/2019,02/09/2019
19,1805289,Y,02/09/2019,30/08/2019
19,1805912,Y,02/09/2019,22/08/2019
19,1806427,Y,02/09/2019,30/08/2019
19,1806615,Y,02/09/2019,27/08/2019
19,1900046,Y,02/09/2019,02/09/2019
19,1900242,Y,02/09/2019,02/09/2019
19,1900362,Y,02/09/2019,02/09/2019
19,1900368,Y,02/09/2019,22/08/2019
19,1900423,Y,02/09/2019,02/09/2019
19,1900462,Y,02/09/2019,22/08/2019
19,1900534,Y,02/09/2019,27/08/2019
19,1900598,Y,02/09/2019,02/09/2019
19,1900605,Y,02/09/2019,02/09/2019
19,1900664,Y,02/09/2019,27/08/2019
19,1900747,Y,02/09/2019,02/09/2019
19,1900796,Y,02/09/2019,29/08/2019
19,1900806,Y,02/09/2019,23/08/2019
19,1900932,Y,02/09/2019,27/08/2019
19,1901079,Y,02/09/2019,23/08/2019
19,1901196,Y,02/09/2019,02/09/2019
19,1901200,Y,02/09/2019,23/08/2019
19,1901228,Y,02/09/2019,27/08/2019
19,1901589,Y,02/09/2019,22/08/2019
19,1901902,Y,02/09/2019,22/08/2019
19,1901934,Y,02/09/2019,23/08/2019
19,1902117,Y,02/09/2019,22/08/2019
19,1902139,Y,02/09/2019,27/08/2019
19,1902161,Y,02/09/2019,22/08/2019
19,1902179,Y,02/09/2019,30/08/2019
19,1902244,Y,02/09/2019,02/09/2019
19,1902395,Y,02/09/2019,22/08/2019
19,1902555,Y,02/09/2019,02/09/2019
19,1902612,Y,02/09/2019,22/08/2019
19,1902768,Y,02/09/2019,22/08/2019
19,1902774,Y,02/09/2019,27/08/2019
19,1902920,Y,02/09/2019,02/09/2019
19,1902951,Y,02/09/2019,02/09/2019
19,1903013,Y,02/09/2019,22/08/2019
19,1903111,Y,02/09/2019,02/09/2019
19,1903188,Y,02/09/2019,27/08/2019
19,1903384,Y,02/09/2019,23/08/2019
19,1903398,Y,02/09/2019,02/09/2019
19,1903454,Y,02/09/2019,22/08/2019
19,1903537,Y,02/09/2019,02/09/2019
19,1903669,Y,02/09/2019,27/08/2019
19,1903719,Y,02/09/2019,22/08/2019
19,1903744,Y,02/09/2019,27/08/2019
19,1903772,Y,02/09/2019,02/09/2019
19,1903780,Y,02/09/2019,02/09/2019
19,1903801,Y,02/09/2019,27/08/2019
19,1904026,Y,02/09/2019,22/08/2019
19,1904215,Y,02/09/2019,27/08/2019
19,1904226,Y,02/09/2019,02/09/2019
19,1904276,Y,02/09/2019,22/08/2019
19,1904372,Y,02/09/2019,23/08/2019
19,1904375,Y,02/09/2019,23/08/2019
19,1904525,Y,02/09/2019,23/08/2019
19,1904550,Y,02/09/2019,27/08/2019
19,1904635,Y,02/09/2019,02/09/2019
19,1904643,Y,02/09/2019,23/08/2019
19,1904679,Y,02/09/2019,30/08/2019
19,1905124,Y,02/09/2019,02/09/2019
19,1905369,Y,02/09/2019,22/08/2019
19,1905388,Y,02/09/2019,22/08/2019
19,1905394,Y,02/09/2019,23/08/2019
19,1905414,Y,02/09/2019,22/08/2019
19,1905468,Y,02/09/2019,28/08/2019
19,1905564,Y,02/09/2019,29/08/2019
19,1905692,Y,02/09/2019,02/09/2019
19,1905694,Y,02/09/2019,30/08/2019
19,1905700,Y,02/09/2019,22/08/2019
19,1905741,Y,02/09/2019,29/08/2019
19,1905856,Y,02/09/2019,29/08/2019
19,1905918,Y,02/09/2019,02/09/2019
19,1905954,Y,02/09/2019,28/08/2019
19,1905995,Y,02/09/2019,21/08/2019
19,1906143,Y,02/09/2019,22/08/2019
19,1906192,Y,02/09/2019,20/08/2019
19,1906192,Y,02/09/2019,20/08/2019
19,1906277,Y,02/09/2019,23/08/2019
19,1906284,Y,02/09/2019,02/09/2019
19,1906292,Y,02/09/2019,02/09/2019
19,1906293,Y,02/09/2019,02/09/2019
19,1906318,Y,02/09/2019,22/08/2019
19,1906368,Y,02/09/2019,02/09/2019
19,1400911,Y,03/09/2019,28/08/2019
19,1405235,Y,03/09/2019,02/09/2019
19,1502469,Y,03/09/2019,03/09/2019
19,1600922,Y,03/09/2019,02/09/2019
19,1607500,Y,03/09/2019,22/08/2019
19,1801291,Y,03/09/2019,27/08/2019
19,1801389,Y,03/09/2019,22/08/2019
19,1803698,Y,03/09/2019,23/08/2019
19,1803947,Y,03/09/2019,21/08/2019
19,1804106,Y,03/09/2019,23/08/2019
19,1900004,Y,03/09/2019,27/08/2019
19,1900016,Y,03/09/2019,27/08/2019
19,1900028,Y,03/09/2019,23/08/2019
19,1900122,Y,03/09/2019,23/08/2019
19,1900593,Y,03/09/2019,27/08/2019
19,1900679,Y,03/09/2019,02/09/2019
19,1900751,Y,03/09/2019,22/08/2019
19,1900797,Y,03/09/2019,22/08/2019
19,1900815,Y,03/09/2019,22/08/2019
19,1900914,Y,03/09/2019,02/09/2019
19,1900962,Y,03/09/2019,02/09/2019
19,1901033,Y,03/09/2019,27/08/2019
19,1901087,Y,03/09/2019,22/08/2019
19,1901162,Y,03/09/2019,23/08/2019
19,1901176,Y,03/09/2019,02/09/2019
19,1901203,Y,03/09/2019,27/08/2019
19,1901254,Y,03/09/2019,02/09/2019
19,1901502,Y,03/09/2019,02/09/2019
19,1901627,Y,03/09/2019,02/09/2019
19,1901883,Y,03/09/2019,22/08/2019
19,1901997,Y,03/09/2019,28/08/2019
19,1902082,Y,03/09/2019,02/09/2019
19,1902118,Y,03/09/2019,02/09/2019
19,1902496,Y,03/09/2019,02/09/2019
19,1902717,Y,03/09/2019,23/08/2019
19,1903023,Y,03/09/2019,23/08/2019
19,1903176,Y,03/09/2019,30/08/2019
19,1903405,Y,03/09/2019,27/08/2019
19,1903579,Y,03/09/2019,23/08/2019
19,1903594,Y,03/09/2019,22/08/2019
19,1903608,Y,03/09/2019,23/08/2019
19,1903637,Y,03/09/2019,02/09/2019
19,1903737,Y,03/09/2019,23/08/2019
19,1903739,Y,03/09/2019,02/09/2019
19,1903899,Y,03/09/2019,27/08/2019
19,1904118,Y,03/09/2019,22/08/2019
19,1904280,Y,03/09/2019,02/09/2019
19,1904308,Y,03/09/2019,22/08/2019
19,1904423,Y,03/09/2019,27/08/2019
19,1904865,Y,03/09/2019,22/08/2019
19,1904952,Y,03/09/2019,29/08/2019
19,1905021,Y,03/09/2019,02/09/2019
19,1905040,Y,03/09/2019,28/08/2019
19,1905050,Y,03/09/2019,27/08/2019
19,1905178,Y,03/09/2019,02/09/2019
19,1905212,Y,03/09/2019,02/09/2019
19,1905289,Y,03/09/2019,30/08/2019
19,1905425,Y,03/09/2019,22/08/2019
19,1905729,Y,03/09/2019,29/08/2019
19,1905814,Y,03/09/2019,02/09/2019
19,1905865,Y,03/09/2019,22/08/2019
19,1905966,Y,03/09/2019,29/08/2019
19,1905990,Y,03/09/2019,28/08/2019
19,1906048,Y,03/09/2019,30/08/2019
19,1906199,Y,03/09/2019,20/08/2019
19,1906199,Y,03/09/2019,20/08/2019
19,1906265,Y,03/09/2019,02/09/2019
19,1906295,Y,03/09/2019,02/09/2019
19,1906296,Y,03/09/2019,22/08/2019
19,1906299,Y,03/09/2019,02/09/2019
19,1906327,Y,03/09/2019,02/09/2019
19,1906354,Y,03/09/2019,02/09/2019
19,1906365,Y,03/09/2019,22/08/2019
19,1906396,Y,03/09/2019,02/09/2019
19,1801824,Y,04/09/2019,27/08/2019
19,1804500,Y,04/09/2019,23/08/2019
19,1900091,Y,04/09/2019,02/09/2019
19,1900313,Y,04/09/2019,02/09/2019
19,1900770,Y,04/09/2019,22/08/2019
19,1900917,Y,04/09/2019,27/08/2019
19,1901056,Y,04/09/2019,27/08/2019
19,1901076,Y,04/09/2019,03/09/2019
19,1901402,Y,04/09/2019,22/08/2019
19,1901776,Y,04/09/2019,23/08/2019
19,1901789,Y,04/09/2019,27/08/2019
19,1902398,Y,04/09/2019,27/08/2019
19,1902686,Y,04/09/2019,23/08/2019
19,1903027,Y,04/09/2019,22/08/2019
19,1903077,Y,04/09/2019,28/08/2019
19,1903607,Y,04/09/2019,23/08/2019
19,1903825,Y,04/09/2019,02/09/2019
19,1904336,Y,04/09/2019,23/08/2019
19,1904539,Y,04/09/2019,28/08/2019
19,1904746,Y,04/09/2019,23/08/2019
19,1904772,Y,04/09/2019,22/08/2019
19,1904782,Y,04/09/2019,22/08/2019
19,1904796,Y,04/09/2019,02/09/2019
19,1904948,Y,04/09/2019,02/09/2019
19,1905018,Y,04/09/2019,02/09/2019
19,1905052,Y,04/09/2019,22/08/2019
19,1905195,Y,04/09/2019,29/08/2019
19,1905270,Y,04/09/2019,02/09/2019
19,1905385,Y,04/09/2019,02/09/2019
19,1905543,Y,04/09/2019,23/08/2019
19,1905574,Y,04/09/2019,29/08/2019
19,1905575,Y,04/09/2019,29/08/2019
19,1905585,Y,04/09/2019,02/09/2019
19,1905673,Y,04/09/2019,02/09/2019
19,1905737,Y,04/09/2019,29/08/2019
19,1905897,Y,04/09/2019,02/09/2019
19,1905989,Y,04/09/2019,28/08/2019
19,1906086,Y,04/09/2019,30/08/2019
19,1906094,Y,04/09/2019,30/08/2019
19,1906137,Y,04/09/2019,28/08/2019
19,1906155,Y,04/09/2019,28/08/2019
19,1906171,Y,04/09/2019,28/08/2019
19,1906191,Y,04/09/2019,20/08/2019
19,1906191,Y,04/09/2019,20/08/2019
19,1906194,Y,04/09/2019,20/08/2019
19,1906194,Y,04/09/2019,20/08/2019
19,1906197,Y,04/09/2019,03/09/2019
19,1906197,Y,04/09/2019,03/09/2019
19,1906259,Y,04/09/2019,02/09/2019
19,1906276,Y,04/09/2019,02/09/2019
19,1906282,Y,04/09/2019,28/08/2019
19,1906314,Y,04/09/2019,20/08/2019
19,1906314,Y,04/09/2019,20/08/2019
19,1405467,Y,05/09/2019,05/09/2019
19,1500604,Y,05/09/2019,05/09/2019
19,1803575,Y,05/09/2019,27/08/2019
19,1804307,Y,05/09/2019,02/09/2019
19,1804703,Y,05/09/2019,23/08/2019
19,1900506,Y,05/09/2019,21/08/2019
19,1900761,Y,05/09/2019,23/08/2019
19,1900816,Y,05/09/2019,02/09/2019
19,1900902,Y,05/09/2019,27/08/2019
19,1901026,Y,05/09/2019,02/09/2019
19,1901031,Y,05/09/2019,02/09/2019
19,1901149,Y,05/09/2019,02/09/2019
19,1901330,Y,05/09/2019,23/08/2019
19,1901468,Y,05/09/2019,27/08/2019
19,1901830,Y,05/09/2019,02/09/2019
19,1902016,Y,05/09/2019,22/08/2019
19,1902177,Y,05/09/2019,28/08/2019
19,1902322,Y,05/09/2019,22/08/2019
19,1902385,Y,05/09/2019,22/08/2019
19,1902448,Y,05/09/2019,02/09/2019
19,1902765,Y,05/09/2019,02/09/2019
19,1902822,Y,05/09/2019,27/08/2019
19,1902886,Y,05/09/2019,27/08/2019
19,1902919,Y,05/09/2019,22/08/2019
19,1903063,Y,05/09/2019,27/08/2019
19,1903161,Y,05/09/2019,02/09/2019
19,1903184,Y,05/09/2019,02/09/2019
19,1903770,Y,05/09/2019,27/08/2019
19,1903771,Y,05/09/2019,02/09/2019
19,1903917,Y,05/09/2019,22/08/2019
19,1903953,Y,05/09/2019,02/09/2019
19,1904092,Y,05/09/2019,22/08/2019
19,1904478,Y,05/09/2019,02/09/2019
19,1904624,Y,05/09/2019,27/08/2019
19,1904663,Y,05/09/2019,22/08/2019
19,1904764,Y,05/09/2019,22/08/2019
19,1905016,Y,05/09/2019,22/08/2019
19,1905107,Y,05/09/2019,04/09/2019
19,1905112,Y,05/09/2019,03/09/2019
19,1905114,Y,05/09/2019,03/09/2019
19,1905139,Y,05/09/2019,22/08/2019
19,1905194,Y,05/09/2019,03/09/2019
19,1905205,Y,05/09/2019,02/09/2019
19,1905231,Y,05/09/2019,29/08/2019
19,1905245,Y,05/09/2019,05/09/2019
19,1905257,Y,05/09/2019,23/08/2019
19,1905352,Y,05/09/2019,05/09/2019
19,1905445,Y,05/09/2019,02/09/2019
19,1905478,Y,05/09/2019,05/09/2019
19,1905567,Y,05/09/2019,29/08/2019
19,1905578,Y,05/09/2019,29/08/2019
19,1905610,Y,05/09/2019,03/09/2019
19,1905689,Y,05/09/2019,03/09/2019
19,1905960,Y,05/09/2019,02/09/2019
19,1906027,Y,05/09/2019,03/09/2019
19,1906029,Y,05/09/2019,30/08/2019
19,1906032,Y,05/09/2019,30/08/2019
19,1906076,Y,05/09/2019,30/08/2019
19,1906124,Y,05/09/2019,03/09/2019
19,1906212,Y,05/09/2019,02/09/2019
19,1906270,Y,05/09/2019,02/09/2019
19,1906382,Y,05/09/2019,02/09/2019
19,1906410,Y,05/09/2019,03/09/2019
19,1906453,Y,05/09/2019,02/09/2019
19,1906475,Y,05/09/2019,03/09/2019
19,1906476,Y,05/09/2019,05/09/2019
19,1202468,Y,06/09/2019,29/08/2019
19,1600919,Y,06/09/2019,02/09/2019
19,1700124,Y,06/09/2019,22/08/2019
19,1802608,Y,06/09/2019,27/08/2019
19,1900181,Y,06/09/2019,29/08/2019
19,1900239,Y,06/09/2019,27/08/2019
19,1900483,Y,06/09/2019,22/08/2019
19,1900584,Y,06/09/2019,22/08/2019
19,1900628,Y,06/09/2019,02/09/2019
19,1900657,Y,06/09/2019,27/08/2019
19,1900767,Y,06/09/2019,27/08/2019
19,1900946,Y,06/09/2019,29/08/2019
19,1901034,Y,06/09/2019,23/08/2019
19,1901091,Y,06/09/2019,22/08/2019
19,1901093,Y,06/09/2019,22/08/2019
19,1901665,Y,06/09/2019,23/08/2019
19,1901852,Y,06/09/2019,23/08/2019
19,1902234,Y,06/09/2019,02/09/2019
19,1902376,Y,06/09/2019,27/08/2019
19,1902449,Y,06/09/2019,22/08/2019
19,1903082,Y,06/09/2019,27/08/2019
19,1903199,Y,06/09/2019,27/08/2019
19,1903439,Y,06/09/2019,02/09/2019
19,1903452,Y,06/09/2019,22/08/2019
19,1903616,Y,06/09/2019,02/09/2019
19,1903713,Y,06/09/2019,27/08/2019
19,1903787,Y,06/09/2019,27/08/2019
19,1904107,Y,06/09/2019,02/09/2019
19,1904121,Y,06/09/2019,27/08/2019
19,1904175,Y,06/09/2019,22/08/2019
19,1904460,Y,06/09/2019,22/08/2019
19,1904699,Y,06/09/2019,23/08/2019
19,1904847,Y,06/09/2019,22/08/2019
19,1905061,Y,06/09/2019,22/08/2019
