AcadYear,StuNo,Active,Activedate,CreatedDate
19,1901560,Y,01/09/2019,27/08/2019
19,1900910,Y,27/08/2019,27/08/2019
19,1903899,Y,03/09/2019,27/08/2019
19,1900917,Y,04/09/2019,27/08/2019
19,1903597,Y,29/08/2019,27/08/2019
19,1903580,Y,09/09/2019,27/08/2019
19,1903843,Y,30/08/2019,27/08/2019
19,1900939,Y,28/08/2019,27/08/2019
19,1902084,Y,27/08/2019,27/08/2019
19,1903916,Y,27/08/2019,27/08/2019
19,1900975,Y,31/08/2019,27/08/2019
19,1903958,Y,27/08/2019,27/08/2019
19,1900984,Y,27/08/2019,27/08/2019
19,1903488,Y,28/08/2019,27/08/2019
19,1903446,Y,27/08/2019,27/08/2019
19,1900932,Y,02/09/2019,27/08/2019
19,1901433,Y,28/08/2019,27/08/2019
19,1903445,Y,28/08/2019,27/08/2019
19,1901359,Y,01/09/2019,27/08/2019
19,1900803,Y,27/08/2019,27/08/2019
19,1903623,Y,29/08/2019,27/08/2019
19,1901377,Y,30/08/2019,27/08/2019
19,1903856,Y,28/08/2019,27/08/2019
19,1900907,Y,30/08/2019,27/08/2019
19,1900873,Y,29/08/2019,27/08/2019
19,1900902,Y,05/09/2019,27/08/2019
19,1901468,Y,05/09/2019,27/08/2019
19,1903884,Y,09/09/2019,27/08/2019
19,1901474,Y,28/08/2019,27/08/2019
19,1900899,Y,27/08/2019,27/08/2019
19,1901539,Y,29/08/2019,27/08/2019
19,1901345,Y,28/08/2019,27/08/2019
19,1900837,Y,27/08/2019,27/08/2019
19,1904959,Y,20/09/2019,27/08/2019
19,1902664,Y,30/08/2019,27/08/2019
19,1905014,Y,13/09/2019,27/08/2019
19,1905006,Y,27/08/2019,27/08/2019
19,1904986,Y,28/08/2019,27/08/2019
19,1904982,Y,28/08/2019,27/08/2019
19,1905951,Y,06/09/2019,27/08/2019
19,1902946,Y,27/08/2019,27/08/2019
19,1902964,Y,08/09/2019,27/08/2019
19,1902706,Y,08/09/2019,27/08/2019
19,1902707,Y,27/08/2019,27/08/2019
19,1904902,Y,28/08/2019,27/08/2019
19,1902940,Y,29/08/2019,27/08/2019
19,1902744,Y,27/08/2019,27/08/2019
19,1904838,Y,29/08/2019,27/08/2019
19,1902689,Y,09/09/2019,27/08/2019
19,1902617,Y,28/08/2019,27/08/2019
19,1905233,Y,01/09/2019,27/08/2019
19,1903032,Y,27/08/2019,27/08/2019
19,1902561,Y,29/08/2019,27/08/2019
19,1905196,Y,13/09/2019,27/08/2019
19,1905193,Y,01/09/2019,27/08/2019
19,1902994,Y,08/09/2019,27/08/2019
19,1903713,Y,06/09/2019,27/08/2019
19,1904268,,,27/08/2019
19,1902958,Y,09/09/2019,27/08/2019
19,1902621,Y,28/08/2019,27/08/2019
19,1902648,Y,27/08/2019,27/08/2019
19,1905062,Y,28/08/2019,27/08/2019
19,1902653,Y,07/09/2019,27/08/2019
19,1905053,Y,15/09/2019,27/08/2019
19,1904818,Y,27/08/2019,27/08/2019
19,1904267,Y,27/08/2019,27/08/2019
19,1904550,Y,02/09/2019,27/08/2019
19,1902748,Y,16/09/2019,27/08/2019
19,1904640,Y,12/09/2019,27/08/2019
19,1902817,Y,29/08/2019,27/08/2019
19,1902886,Y,05/09/2019,27/08/2019
19,1904624,Y,05/09/2019,27/08/2019
19,1902822,Y,05/09/2019,27/08/2019
19,1904649,Y,20/09/2019,27/08/2019
19,1902833,Y,27/08/2019,27/08/2019
19,1904655,,,27/08/2019
19,1902846,Y,30/08/2019,27/08/2019
19,1904533,Y,27/08/2019,27/08/2019
19,1904423,Y,03/09/2019,27/08/2019
19,1902882,Y,27/08/2019,27/08/2019
19,1902862,Y,31/08/2019,27/08/2019
19,1904464,Y,31/08/2019,27/08/2019
19,1904563,Y,17/09/2019,27/08/2019
19,1904325,Y,01/09/2019,27/08/2019
19,1905328,Y,27/08/2019,27/08/2019
19,1902939,Y,17/09/2019,27/08/2019
19,1904315,Y,27/08/2019,27/08/2019
19,1904789,Y,27/08/2019,27/08/2019
19,1902758,Y,30/08/2019,27/08/2019
19,1902759,Y,29/08/2019,27/08/2019
19,1902813,Y,09/09/2019,27/08/2019
19,1902774,Y,02/09/2019,27/08/2019
19,1902755,Y,10/09/2019,27/08/2019
19,1904711,Y,28/08/2019,27/08/2019
19,1904710,Y,28/08/2019,27/08/2019
19,1902791,Y,28/08/2019,27/08/2019
19,1904358,Y,27/08/2019,27/08/2019
19,1902795,Y,19/09/2019,27/08/2019
19,1902809,Y,27/08/2019,27/08/2019
19,1904768,Y,29/08/2019,27/08/2019
19,1902207,Y,09/09/2019,27/08/2019
19,1905678,Y,27/08/2019,27/08/2019
19,1902145,Y,27/08/2019,27/08/2019
19,1905824,Y,10/09/2019,27/08/2019
19,1904160,Y,09/09/2019,27/08/2019
19,1903237,Y,30/08/2019,27/08/2019
19,1902180,Y,30/08/2019,27/08/2019
19,1905857,Y,27/08/2019,27/08/2019
19,1902194,Y,29/08/2019,27/08/2019
19,1902121,Y,27/08/2019,27/08/2019
19,1902220,Y,27/08/2019,27/08/2019
19,1903210,Y,12/09/2019,27/08/2019
19,1902270,Y,01/09/2019,27/08/2019
19,1902271,Y,13/09/2019,27/08/2019
19,1902312,Y,01/09/2019,27/08/2019
19,1902544,Y,28/08/2019,27/08/2019
19,1902186,Y,28/08/2019,27/08/2019
19,1902066,Y,27/08/2019,27/08/2019
19,1903370,Y,28/08/2019,27/08/2019
19,1901917,Y,27/08/2019,27/08/2019
19,1901939,Y,27/08/2019,27/08/2019
19,1904117,Y,27/08/2019,27/08/2019
19,1901977,Y,27/08/2019,27/08/2019
19,1901998,Y,01/09/2019,27/08/2019
19,1903291,Y,27/08/2019,27/08/2019
19,1904121,Y,06/09/2019,27/08/2019
19,1902315,Y,30/08/2019,27/08/2019
19,1904124,Y,27/08/2019,27/08/2019
19,1902083,Y,27/08/2019,27/08/2019
19,1903309,Y,01/09/2019,27/08/2019
19,1905050,Y,03/09/2019,27/08/2019
19,1903306,Y,09/09/2019,27/08/2019
19,1904465,Y,01/09/2019,27/08/2019
19,1901077,Y,28/08/2019,27/08/2019
19,1905384,Y,29/08/2019,27/08/2019
19,1903207,Y,27/08/2019,27/08/2019
19,1905429,Y,27/08/2019,27/08/2019
19,1902431,Y,29/08/2019,27/08/2019
19,1904215,Y,02/09/2019,27/08/2019
19,1902468,Y,27/08/2019,27/08/2019
19,1905411,Y,28/08/2019,27/08/2019
19,1905451,Y,29/08/2019,27/08/2019
19,1904229,Y,27/08/2019,27/08/2019
19,1903082,Y,06/09/2019,27/08/2019
19,1905376,Y,19/09/2019,27/08/2019
19,1902481,Y,27/08/2019,27/08/2019
19,1904242,Y,27/08/2019,27/08/2019
19,1903063,Y,05/09/2019,27/08/2019
19,1905330,Y,27/08/2019,27/08/2019
19,1904086,Y,27/08/2019,27/08/2019
19,1902473,Y,27/08/2019,27/08/2019
19,1903139,Y,27/08/2019,27/08/2019
19,1903206,Y,27/08/2019,27/08/2019
19,1903199,Y,06/09/2019,27/08/2019
19,1903195,Y,29/08/2019,27/08/2019
19,1902350,Y,01/09/2019,27/08/2019
19,1903188,Y,02/09/2019,27/08/2019
19,1902367,Y,13/09/2019,27/08/2019
19,1902427,Y,28/08/2019,27/08/2019
19,1903149,Y,24/09/2019,27/08/2019
19,1903037,Y,14/09/2019,27/08/2019
19,1902391,Y,29/08/2019,27/08/2019
19,1904200,Y,30/08/2019,27/08/2019
19,1902398,Y,04/09/2019,27/08/2019
19,1902407,Y,31/08/2019,27/08/2019
19,1902419,Y,28/08/2019,27/08/2019
19,1903103,Y,29/08/2019,27/08/2019
19,1902376,Y,06/09/2019,27/08/2019
19,1703995,Y,27/08/2019,27/08/2019
19,1900132,Y,27/08/2019,27/08/2019
19,1802200,Y,01/09/2019,27/08/2019
19,1801824,Y,04/09/2019,27/08/2019
19,1801372,Y,27/08/2019,27/08/2019
19,1801363,Y,29/08/2019,27/08/2019
19,1801291,Y,03/09/2019,27/08/2019
19,1801001,Y,27/08/2019,27/08/2019
19,1901202,Y,09/09/2019,27/08/2019
19,1902776,Y,27/08/2019,27/08/2019
19,1802269,Y,29/08/2019,27/08/2019
19,1903330,Y,27/08/2019,27/08/2019
19,1802501,Y,27/08/2019,27/08/2019
19,1606210,Y,27/08/2019,27/08/2019
19,1902391,Y,29/08/2019,27/08/2019
19,1903415,Y,09/09/2019,27/08/2019
19,1905951,Y,06/09/2019,27/08/2019
19,1906320,Y,27/08/2019,27/08/2019
19,1400114,Y,28/08/2019,27/08/2019
19,1801371,Y,27/08/2019,27/08/2019
19,1801716,Y,07/09/2019,27/08/2019
19,1803575,Y,05/09/2019,27/08/2019
19,1803789,Y,16/09/2019,27/08/2019
19,1903047,Y,27/08/2019,27/08/2019
19,1900016,Y,03/09/2019,27/08/2019
19,1900224,Y,27/08/2019,27/08/2019
19,1903478,Y,14/09/2019,27/08/2019
19,1900213,Y,01/09/2019,27/08/2019
19,1900197,Y,16/09/2019,27/08/2019
19,1900612,Y,29/08/2019,27/08/2019
19,1900987,Y,30/08/2019,27/08/2019
19,1900108,Y,27/08/2019,27/08/2019
19,1900080,Y,27/08/2019,27/08/2019
19,1900067,Y,29/08/2019,27/08/2019
19,1802266,Y,01/09/2019,27/08/2019
19,1900027,Y,27/08/2019,27/08/2019
19,1806017,Y,27/08/2019,27/08/2019
19,1900004,Y,03/09/2019,27/08/2019
19,1806615,Y,02/09/2019,27/08/2019
19,1804621,Y,30/08/2019,27/08/2019
19,1804275,Y,31/08/2019,27/08/2019
19,1803901,Y,27/08/2019,27/08/2019
19,1803711,Y,07/09/2019,27/08/2019
19,1802915,Y,28/08/2019,27/08/2019
19,1802826,Y,29/08/2019,27/08/2019
19,1802608,Y,06/09/2019,27/08/2019
19,1802555,Y,27/08/2019,27/08/2019
19,1900066,Y,27/08/2019,27/08/2019
19,1902111,Y,29/08/2019,27/08/2019
19,1902828,Y,28/08/2019,27/08/2019
19,1904756,Y,27/08/2019,27/08/2019
19,1901056,Y,04/09/2019,27/08/2019
19,1900351,Y,30/08/2019,27/08/2019
19,1901736,Y,28/08/2019,27/08/2019
19,1904126,Y,20/09/2019,27/08/2019
19,1903864,Y,31/08/2019,27/08/2019
19,1900381,Y,27/08/2019,27/08/2019
19,1902077,Y,13/09/2019,27/08/2019
19,1900385,Y,27/08/2019,27/08/2019
19,1900239,Y,06/09/2019,27/08/2019
19,1903654,Y,29/08/2019,27/08/2019
19,1903356,Y,27/08/2019,27/08/2019
19,1900231,Y,13/09/2019,27/08/2019
19,1902139,Y,02/09/2019,27/08/2019
19,1902554,Y,27/08/2019,27/08/2019
19,1902997,Y,31/08/2019,27/08/2019
19,1902779,Y,01/09/2019,27/08/2019
19,1900262,Y,27/08/2019,27/08/2019
19,1900548,Y,09/09/2019,27/08/2019
19,1900230,Y,29/08/2019,27/08/2019
19,1900357,Y,27/08/2019,27/08/2019
19,1900583,Y,29/08/2019,27/08/2019
19,1900593,Y,03/09/2019,27/08/2019
19,1900767,Y,06/09/2019,27/08/2019
19,1900860,Y,28/08/2019,27/08/2019
19,1905068,Y,27/08/2019,27/08/2019
19,1900564,Y,27/08/2019,27/08/2019
19,1900540,Y,08/09/2019,27/08/2019
19,1900534,Y,02/09/2019,27/08/2019
19,1900466,Y,11/09/2019,27/08/2019
19,1900452,Y,28/08/2019,27/08/2019
19,1901017,Y,30/08/2019,27/08/2019
19,1900576,Y,29/08/2019,27/08/2019
19,1905093,Y,28/08/2019,27/08/2019
19,1906180,Y,28/08/2019,27/08/2019
19,1906189,Y,28/08/2019,27/08/2019
19,1905954,Y,02/09/2019,28/08/2019
19,0505710,Y,03/09/2019,28/08/2019
19,1904540,Y,31/08/2019,28/08/2019
19,1904098,Y,28/08/2019,28/08/2019
19,1900893,Y,30/08/2019,28/08/2019
19,1400911,Y,03/09/2019,28/08/2019
19,1503810,Y,28/08/2019,28/08/2019
19,1905969,Y,29/08/2019,28/08/2019
19,1906172,Y,30/08/2019,28/08/2019
19,1900983,Y,29/08/2019,28/08/2019
19,1903144,Y,29/08/2019,28/08/2019
19,1903077,Y,04/09/2019,28/08/2019
19,1904985,Y,28/08/2019,28/08/2019
19,1901472,Y,07/09/2019,28/08/2019
19,1906140,,,28/08/2019
19,1906138,Y,09/09/2019,28/08/2019
19,1906137,Y,04/09/2019,28/08/2019
19,1905584,Y,02/05/2020,28/08/2019
19,1906136,Y,10/09/2019,28/08/2019
19,1906377,Y,12/09/2019,28/08/2019
19,1905846,Y,31/08/2019,28/08/2019
19,1906395,,,28/08/2019
19,1906161,,,28/08/2019
19,1901717,,,28/08/2019
19,1905989,Y,04/09/2019,28/08/2019
19,1906157,Y,29/10/2019,28/08/2019
19,1905987,Y,16/09/2019,28/08/2019
19,1906369,,,28/08/2019
19,1905040,Y,03/09/2019,28/08/2019
19,1905403,Y,09/09/2019,28/08/2019
19,1906280,,,28/08/2019
19,1906363,,,28/08/2019
19,1904853,Y,16/09/2019,28/08/2019
19,1906370,Y,09/09/2019,28/08/2019
19,1905843,,,28/08/2019
19,1904857,Y,07/09/2019,28/08/2019
19,1906423,Y,30/08/2019,28/08/2019
19,1906171,Y,04/09/2019,28/08/2019
19,1906353,Y,01/10/2019,28/08/2019
19,1906329,Y,20/09/2019,28/08/2019
19,1905108,Y,21/09/2019,28/08/2019
19,1906282,Y,04/09/2019,28/08/2019
19,1905988,,,28/08/2019
19,1906160,Y,10/09/2019,28/08/2019
19,1905280,,,28/08/2019
19,1905649,Y,16/09/2019,28/08/2019
19,1906164,Y,11/09/2019,28/08/2019
19,1904401,,,28/08/2019
19,1904357,,,28/08/2019
19,1904063,,,28/08/2019
19,1901997,Y,03/09/2019,28/08/2019
19,1904339,Y,21/09/2019,28/08/2019
19,1904848,,,28/08/2019
19,1906159,,,28/08/2019
19,1906156,Y,14/10/2019,28/08/2019
19,1904539,Y,04/09/2019,28/08/2019
19,1906147,Y,03/12/2019,28/08/2019
19,1906148,Y,09/09/2019,28/08/2019
19,0903840,Y,18/09/2019,28/08/2019
19,1906149,Y,11/09/2019,28/08/2019
19,1904065,Y,30/09/2019,28/08/2019
19,1906142,Y,10/09/2019,28/08/2019
19,1905468,Y,02/09/2019,28/08/2019
19,0404731,Y,09/09/2019,28/08/2019
19,1902177,Y,05/09/2019,28/08/2019
19,1902250,,,28/08/2019
19,1906155,Y,04/09/2019,28/08/2019
19,1905990,Y,03/09/2019,28/08/2019
19,1905220,Y,09/09/2019,28/08/2019
19,1906141,Y,17/09/2019,28/08/2019
19,1905621,,,28/08/2019
19,1906364,Y,19/09/2019,28/08/2019
19,1905858,Y,11/09/2019,28/08/2019
19,1906373,,,28/08/2019
19,1902437,Y,11/09/2019,28/08/2019
19,1902652,Y,09/09/2019,28/08/2019
19,1906247,Y,28/08/2019,28/08/2019
19,1905250,Y,09/09/2019,28/08/2019
19,1905714,Y,06/09/2019,28/08/2019
19,1906204,Y,11/09/2019,29/08/2019
19,1905438,Y,12/09/2019,29/08/2019
19,1905381,Y,08/09/2019,29/08/2019
19,1905723,Y,19/09/2019,29/08/2019
19,1905913,Y,11/09/2019,29/08/2019
19,1905471,Y,31/08/2019,29/08/2019
19,1906056,Y,11/09/2019,29/08/2019
19,1906045,Y,09/09/2019,29/08/2019
19,1905835,Y,11/09/2019,29/08/2019
19,1905809,Y,31/08/2019,29/08/2019
19,1905856,Y,02/09/2019,29/08/2019
19,1906023,Y,09/09/2019,29/08/2019
19,1905729,Y,03/09/2019,29/08/2019
19,1905475,Y,31/08/2019,29/08/2019
19,1905675,,,29/08/2019
19,1905625,Y,08/09/2019,29/08/2019
19,1905590,Y,01/09/2019,29/08/2019
19,1905571,Y,06/09/2019,29/08/2019
19,1905564,Y,02/09/2019,29/08/2019
19,1905562,Y,06/09/2019,29/08/2019
19,1905520,Y,29/08/2019,29/08/2019
19,1905828,Y,08/09/2019,29/08/2019
19,1903187,Y,17/09/2019,29/08/2019
19,1905574,Y,04/09/2019,29/08/2019
19,1905576,Y,09/09/2019,29/08/2019
19,1905578,Y,05/09/2019,29/08/2019
19,1905737,Y,04/09/2019,29/08/2019
19,1905739,Y,09/09/2019,29/08/2019
19,1905740,Y,30/08/2019,29/08/2019
19,1905741,Y,02/09/2019,29/08/2019
19,1906144,Y,06/09/2019,29/08/2019
19,1900118,Y,29/08/2019,29/08/2019
19,1905966,Y,03/09/2019,29/08/2019
19,1900181,Y,06/09/2019,29/08/2019
19,1903275,Y,13/09/2019,29/08/2019
19,1905472,Y,31/08/2019,29/08/2019
19,1901641,Y,13/09/2019,29/08/2019
19,1600946,Y,10/09/2019,29/08/2019
19,1900118,Y,29/08/2019,29/08/2019
19,1900150,Y,12/09/2019,29/08/2019
19,1600033,Y,31/08/2019,29/08/2019
19,1902339,Y,30/08/2019,29/08/2019
19,1405352,Y,29/08/2019,29/08/2019
19,1303269,Y,02/09/2019,29/08/2019
19,1202468,Y,06/09/2019,29/08/2019
19,1501632,Y,09/09/2019,29/08/2019
19,1806630,Y,13/09/2019,29/08/2019
19,1905474,Y,30/08/2019,29/08/2019
19,1905568,,,29/08/2019
19,1905269,Y,09/09/2019,29/08/2019
19,1905231,Y,05/09/2019,29/08/2019
19,1905195,Y,04/09/2019,29/08/2019
19,1905162,Y,09/09/2019,29/08/2019
19,1905127,Y,30/08/2019,29/08/2019
19,1905099,Y,09/09/2019,29/08/2019
19,1905057,Y,15/09/2019,29/08/2019
19,1904974,Y,15/09/2019,29/08/2019
19,1904952,Y,03/09/2019,29/08/2019
19,0305685,Y,30/08/2019,29/08/2019
19,1905476,Y,06/09/2019,29/08/2019
19,1905565,Y,31/08/2019,29/08/2019
19,1905567,Y,05/09/2019,29/08/2019
19,1905477,Y,31/08/2019,29/08/2019
19,1905569,Y,06/09/2019,29/08/2019
19,1905570,Y,06/09/2019,29/08/2019
19,1905575,Y,04/09/2019,29/08/2019
19,1905738,Y,29/08/2019,29/08/2019
19,1905742,Y,08/09/2019,29/08/2019
19,1906118,Y,06/09/2019,29/08/2019
19,1906168,Y,06/09/2019,29/08/2019
19,1906169,Y,06/09/2019,29/08/2019
19,1904523,Y,09/09/2019,29/08/2019
19,1900150,Y,12/09/2019,29/08/2019
19,1905290,Y,11/09/2019,29/08/2019
19,1905566,Y,30/08/2019,29/08/2019
19,1900796,Y,02/09/2019,29/08/2019
19,1906403,,,29/08/2019
19,1900946,Y,06/09/2019,29/08/2019
19,1905563,Y,06/09/2019,29/08/2019
19,1906331,Y,09/09/2019,29/08/2019
19,1906431,Y,15/10/2019,30/08/2019
19,1901659,,,30/08/2019
19,1906434,,,30/08/2019
19,1906079,Y,13/08/2020,30/08/2019
19,1906080,Y,08/09/2019,30/08/2019
19,1906433,,,30/08/2019
19,1906439,Y,17/09/2019,30/08/2019
19,1906081,Y,28/09/2019,30/08/2019
19,1902715,Y,15/09/2019,30/08/2019
19,1905759,Y,20/09/2019,30/08/2019
19,1905758,,,30/08/2019
19,1906083,Y,26/11/2019,30/08/2019
19,1905756,Y,01/09/2019,30/08/2019
19,1906430,Y,29/02/2020,30/08/2019
19,1906084,Y,26/11/2019,30/08/2019
19,1906432,Y,19/09/2019,30/08/2019
19,1905577,Y,25/09/2019,30/08/2019
19,1906063,,,30/08/2019
19,1906438,Y,10/12/2019,30/08/2019
19,1906064,,,30/08/2019
19,1906065,,,30/08/2019
19,1906066,Y,19/09/2019,30/08/2019
19,1906068,Y,26/11/2019,30/08/2019
19,1906437,Y,25/08/2020,30/08/2019
19,1906435,,,30/08/2019
19,1900842,Y,26/11/2019,30/08/2019
19,1906078,Y,08/09/2019,30/08/2019
19,1905838,Y,10/09/2019,30/08/2019
19,1906436,Y,16/09/2019,30/08/2019
19,1906072,Y,19/10/2019,30/08/2019
19,1906073,Y,10/09/2019,30/08/2019
19,1906075,Y,09/09/2019,30/08/2019
19,1906076,Y,05/09/2019,30/08/2019
19,1905289,Y,03/09/2019,30/08/2019
19,1906069,Y,26/11/2019,30/08/2019
19,1906111,Y,28/11/2019,30/08/2019
19,1906102,,,30/08/2019
19,1906103,Y,27/09/2019,30/08/2019
19,1905604,Y,30/08/2019,30/08/2019
19,1906104,Y,26/11/2019,30/08/2019
19,1902933,Y,31/08/2019,30/08/2019
19,1904679,Y,02/09/2019,30/08/2019
19,1906105,,,30/08/2019
19,1906086,Y,04/09/2019,30/08/2019
19,1906109,Y,26/11/2019,30/08/2019
19,1903176,Y,03/09/2019,30/08/2019
19,1607883,Y,30/08/2019,30/08/2019
19,1906112,Y,14/08/2020,30/08/2019
19,1906113,,,30/08/2019
19,1906114,Y,20/09/2019,30/08/2019
19,1906116,,,30/08/2019
19,1906117,,,30/08/2019
19,1906092,Y,08/09/2019,30/08/2019
19,1906106,Y,26/11/2019,30/08/2019
19,1906096,Y,01/03/2020,30/08/2019
19,1906071,,,30/08/2019
19,1906089,Y,11/01/2020,30/08/2019
19,1902179,Y,02/09/2019,30/08/2019
19,1906091,Y,29/02/2020,30/08/2019
19,1905694,Y,02/09/2019,30/08/2019
19,1906093,Y,25/11/2019,30/08/2019
19,1906094,Y,04/09/2019,30/08/2019
19,1906101,Y,01/09/2019,30/08/2019
19,1902247,Y,30/08/2019,30/08/2019
19,1800205,Y,02/09/2019,30/08/2019
19,1906097,Y,09/09/2019,30/08/2019
19,1906098,,,30/08/2019
19,1905652,Y,19/09/2019,30/08/2019
19,1902855,Y,18/12/2019,30/08/2019
19,1903250,Y,31/08/2019,30/08/2019
19,1903141,Y,12/09/2019,30/08/2019
19,1906099,,,30/08/2019
19,1906088,,,30/08/2019
19,1906095,,,30/08/2019
19,1904102,Y,31/08/2019,30/08/2019
19,1905121,Y,30/08/2019,30/08/2019
19,1904508,Y,08/09/2019,30/08/2019
19,1905096,Y,14/09/2019,30/08/2019
19,1806427,Y,02/09/2019,30/08/2019
19,1903793,Y,30/08/2019,30/08/2019
19,1906067,Y,08/09/2019,30/08/2019
19,1906044,,,30/08/2019
19,1906048,Y,03/09/2019,30/08/2019
19,1906041,Y,13/10/2019,30/08/2019
19,1902799,Y,16/09/2019,30/08/2019
19,1901505,Y,25/11/2019,30/08/2019
19,1906031,,,30/08/2019
19,1906040,Y,14/09/2019,30/08/2019
19,1906062,,,30/08/2019
19,1906039,Y,03/04/2020,30/08/2019
19,1906115,Y,14/09/2019,30/08/2019
19,1805289,Y,02/09/2019,30/08/2019
19,1900722,Y,30/08/2019,30/08/2019
19,1906028,Y,18/05/2020,30/08/2019
19,1906034,Y,26/11/2019,30/08/2019
19,1906032,Y,05/09/2019,30/08/2019
19,1905929,Y,09/09/2019,30/08/2019
19,1906061,Y,14/08/2020,30/08/2019
19,1906033,Y,06/09/2019,30/08/2019
19,1906060,Y,08/09/2019,30/08/2019
19,1905967,Y,20/09/2019,30/08/2019
19,1906038,Y,31/08/2019,30/08/2019
19,1900215,Y,01/09/2019,30/08/2019
19,1906029,Y,05/09/2019,30/08/2019
19,1906131,Y,06/09/2019,30/08/2019
19,1906030,,,30/08/2019
19,1905986,Y,31/08/2019,30/08/2019
19,1906035,Y,22/09/2019,30/08/2019
19,1906397,Y,31/08/2019,30/08/2019
19,1906058,Y,26/11/2019,30/08/2019
19,1705528,Y,10/01/2020,30/08/2019
19,1906059,,,30/08/2019
19,1905145,Y,27/09/2019,30/08/2019
19,1903282,Y,11/09/2019,02/09/2019
19,1903111,Y,02/09/2019,02/09/2019
19,1900313,Y,04/09/2019,02/09/2019
19,1905385,Y,04/09/2019,02/09/2019
19,1903184,Y,05/09/2019,02/09/2019
19,1903177,Y,10/09/2019,02/09/2019
19,1904927,Y,17/09/2019,02/09/2019
19,1903825,Y,04/09/2019,02/09/2019
19,1906299,Y,03/09/2019,02/09/2019
19,1906382,Y,05/09/2019,02/09/2019
19,1901031,Y,05/09/2019,02/09/2019
19,1906375,Y,10/09/2019,02/09/2019
19,1906396,Y,03/09/2019,02/09/2019
19,1900242,Y,02/09/2019,02/09/2019
19,1906412,Y,10/09/2019,02/09/2019
19,1906372,Y,11/09/2019,02/09/2019
19,1904478,Y,05/09/2019,02/09/2019
19,1905427,Y,08/09/2019,02/09/2019
19,1906368,Y,02/09/2019,02/09/2019
19,1904226,Y,02/09/2019,02/09/2019
19,1405235,Y,03/09/2019,02/09/2019
19,1902920,Y,02/09/2019,02/09/2019
19,1904402,Y,14/09/2019,02/09/2019
19,1900091,Y,04/09/2019,02/09/2019
19,1904280,Y,03/09/2019,02/09/2019
19,1902934,Y,07/09/2019,02/09/2019
19,1902951,Y,02/09/2019,02/09/2019
19,1805716,Y,09/09/2019,02/09/2019
19,1903069,Y,07/09/2019,02/09/2019
19,1904796,Y,04/09/2019,02/09/2019
19,1903771,Y,05/09/2019,02/09/2019
19,1904948,Y,04/09/2019,02/09/2019
19,1905928,Y,06/09/2019,02/09/2019
19,1903900,Y,08/09/2019,02/09/2019
19,1906133,Y,06/09/2019,02/09/2019
19,1903878,Y,22/09/2019,02/09/2019
19,1905021,Y,03/09/2019,02/09/2019
19,1905212,Y,03/09/2019,02/09/2019
19,1905658,Y,08/09/2019,02/09/2019
19,1903772,Y,02/09/2019,02/09/2019
19,1904979,Y,27/09/2019,02/09/2019
19,1906378,Y,09/09/2019,02/09/2019
19,1903762,Y,07/09/2019,02/09/2019
19,1903637,Y,03/09/2019,02/09/2019
19,1903616,Y,06/09/2019,02/09/2019
19,1906325,Y,07/09/2019,02/09/2019
19,1906453,Y,05/09/2019,02/09/2019
19,1905178,Y,03/09/2019,02/09/2019
19,1905205,Y,05/09/2019,02/09/2019
19,1905445,Y,05/09/2019,02/09/2019
19,1903322,Y,10/09/2019,02/09/2019
19,1802566,Y,02/09/2019,02/09/2019
19,1903380,Y,24/09/2019,02/09/2019
19,1905018,Y,04/09/2019,02/09/2019
19,1904107,Y,06/09/2019,02/09/2019
19,1901149,Y,05/09/2019,02/09/2019
19,1903398,Y,02/09/2019,02/09/2019
19,1903953,Y,05/09/2019,02/09/2019
19,1901036,Y,09/09/2019,02/09/2019
19,1801021,Y,16/09/2019,02/09/2019
19,1804307,Y,05/09/2019,02/09/2019
19,1903439,Y,06/09/2019,02/09/2019
19,1905585,Y,04/09/2019,02/09/2019
19,1905270,Y,04/09/2019,02/09/2019
19,1906323,Y,09/09/2019,02/09/2019
19,1903537,Y,02/09/2019,02/09/2019
19,1906354,Y,03/09/2019,02/09/2019
19,1905124,Y,02/09/2019,02/09/2019
19,1905918,Y,02/09/2019,02/09/2019
19,1902035,Y,09/09/2019,02/09/2019
19,1903780,Y,02/09/2019,02/09/2019
19,1901627,Y,03/09/2019,02/09/2019
19,1903739,Y,03/09/2019,02/09/2019
19,1906293,Y,02/09/2019,02/09/2019
19,1906270,Y,05/09/2019,02/09/2019
19,1901026,Y,05/09/2019,02/09/2019
19,1905992,Y,07/09/2019,02/09/2019
19,1906275,Y,08/09/2019,02/09/2019
19,1906266,Y,06/09/2019,02/09/2019
19,1900598,Y,02/09/2019,02/09/2019
19,1906265,Y,03/09/2019,02/09/2019
19,1900046,Y,02/09/2019,02/09/2019
19,1901797,Y,15/09/2019,02/09/2019
19,1901830,Y,05/09/2019,02/09/2019
19,1905897,Y,04/09/2019,02/09/2019
19,1900900,Y,11/09/2019,02/09/2019
19,1905814,Y,03/09/2019,02/09/2019
19,1900914,Y,03/09/2019,02/09/2019
19,1905798,Y,12/09/2019,02/09/2019
19,1900962,Y,03/09/2019,02/09/2019
19,1906276,Y,04/09/2019,02/09/2019
19,1900628,Y,06/09/2019,02/09/2019
19,1900614,Y,09/09/2019,02/09/2019
19,1900605,Y,02/09/2019,02/09/2019
19,1901176,Y,03/09/2019,02/09/2019
19,1901196,Y,02/09/2019,02/09/2019
19,1901254,Y,03/09/2019,02/09/2019
